y_test,y_stacking,y_linear,y_knn,y_rf
3.0,5.265468050512946,5.488628409797533,6.246913747193983,5.469069947466757
7.5,6.857370637786824,6.359034142351725,6.9029225167446135,6.585765085741501
6.8,7.6124223222502625,7.414541460961655,6.876645709714148,7.045198387743565
3.2,4.675308934860427,5.927377752979316,5.708821225126766,4.9751700302580995
6.7,7.1342884059965055,7.647175381909028,7.038555453509143,6.565729072076014
6.6,6.373295523828647,5.941393697786102,5.860963773088776,6.4162340010901735
5.8,5.658387499260595,5.381634333226501,5.275901608891257,5.996491742241614
6.9,7.003851610719838,6.872995342300551,6.977009397913355,6.602448226754668
6.3,6.578074842216595,6.22837752705364,6.736466404473193,6.395750003502535
6.4,6.7295328189908,6.34088964490633,6.519018684919645,6.538850416461846
3.3,5.619914391091806,5.613739217102751,5.231097424662322,5.923760232390947
7.4,7.518584356253998,7.182358873796816,7.0524379431327,6.982240476154746
5.6,5.760123902153255,5.837608381223477,5.648039772616823,5.934561480517733
5.7,5.320393158839952,4.83262409689955,5.697817620545531,5.729578777683417
7.2,7.65032801321226,7.374119234325017,7.1333186260558605,7.042848377473741
6.0,5.657912136876432,5.562222516527244,4.726218764485532,6.04857564611363
6.7,5.810760549073197,5.235275998783261,5.686882626303602,6.0919947795934855
7.3,6.0023319652195095,5.576832744832611,6.155566186836522,6.1167396833714465
7.0,6.106943687268716,6.607717199626503,6.449071662325117,5.96447751329315
5.1,5.18603179328119,5.170210661932074,5.69233841843257,5.546179802499929
5.2,5.51539941433298,5.029762203385597,5.401284667860977,5.912675112156442
6.9,6.8653639434993545,7.195341803570852,6.9154324634659545,6.436556944998861
6.7,6.416858268417905,6.015487044945017,5.9347942285622555,6.424407249056365
7.3,6.454076970626777,5.661406553736926,5.6643468401087,6.562270927811701
6.3,5.919095194663626,6.278270808492278,5.9520827114113555,5.941944949748745
7.8,7.557506554145297,7.699541055745198,7.343343375311298,6.874706374982347
4.7,5.497970337737799,5.855070164539274,5.569130425416034,5.720891080977677
6.4,5.932123564373732,5.782457540566951,5.8734959304186365,6.055060246720307
7.0,5.4273271440396655,5.795981318670227,5.251690316252717,5.718744546520014
5.2,5.4928344765533375,4.9934709567391,5.008500850645306,5.964028822017197
6.7,6.746340460388401,6.021508073127002,6.691460454377541,6.584942450713059
6.5,6.490354594032411,5.782994501993733,6.310215340374508,6.4684168571268
4.5,5.313492021659663,5.731873936211479,5.450304871387266,5.593792812173131
6.6,6.389774114935053,6.082406522098369,5.955344352213748,6.382847879818831
6.7,6.338153480278045,6.992198525244931,5.975881321272594,6.175590485235339
4.8,5.1826600497401225,5.390741357701174,5.374070550996676,5.565261999601302
8.3,6.423029796345396,6.356782149051012,6.323400392818423,6.3008270722525905
5.5,5.816849254837629,5.726773954314925,6.003466649690998,5.9416079133514605
8.4,7.543607596088696,6.657096844252774,6.843915627689457,7.1343899631937076
6.6,6.310942400351539,5.8175025919922,6.664586004354145,6.251780400819053
7.3,7.479144741625229,7.355813310017052,7.193724971194657,6.8909874640954305
6.5,7.052539316063674,6.6383588728749725,7.168465035177226,6.659004093138469
8.1,7.728413126596779,7.350643701160569,7.710373280024363,7.022328298216618
6.3,5.577089565031812,5.893451647170504,6.000858100493425,5.711565817050174
5.1,5.7092002094630185,5.687215152054079,5.642698420240773,5.923139275133448
5.8,6.083497369885211,5.443764776593504,6.092056011732218,6.206408917431983
5.6,5.320213146944755,5.468717267589626,5.187275089082923,5.697588316959634
8.1,6.530438301961221,6.782213264817943,6.907154452164236,6.215726228649771
5.0,4.495013561971723,5.520440030794069,5.217988389731375,4.973136402542233
5.5,5.395878645814101,6.052435481073625,4.626035877400043,5.751983594768787
5.4,4.644787324951901,6.045157113408148,4.357196206541151,5.144231128146313
6.0,5.166337685049039,5.806921467344767,5.916431901838617,5.387946597460666
5.7,5.902290847945857,6.14615288259883,5.87571886854667,5.956128294338214
6.6,6.12298024595202,5.808334559810594,6.36639636228294,6.133034314598536
8.4,8.036100533215263,7.599228550012301,7.531926149563251,7.276972639059653
7.0,6.414984601280778,6.560335149934698,6.662813560338351,6.2035484905917215
7.4,7.2424971119006845,6.464935519280071,6.869143368959234,6.904494114285326
3.0,4.1721599602360975,4.96248271931459,4.217854026737564,4.956428126163417
7.3,7.398254028903882,6.647335736157672,7.014248448162991,6.981270935481913
7.1,6.587443665286111,6.941046897071977,6.595106033987027,6.2925629419947064
6.4,6.644371424975236,6.76655189618232,6.797762063592496,6.340971045258028
4.7,5.737498106790413,6.184231684157239,6.101179667926753,5.775981686741938
7.5,6.5277788914295956,6.480290220266022,6.801103283681632,6.292588394437648
5.1,5.123333797930897,5.414830288441707,5.382241283756819,5.502988434199988
7.8,8.334640353192214,7.707195288223713,7.749726015943124,7.47687408740924
6.8,7.092590766366765,6.698625669147731,7.10215762956739,6.688686029872854
5.3,5.8067032373489,6.30606174711825,6.056496799622028,5.821357567932402
7.1,7.295624884750236,6.449805483805819,7.123989683875588,6.909509505170879
6.7,6.779956561250822,6.093044680582714,5.663380250386397,6.767417392210575
7.6,7.4872077486194195,7.005028076136335,6.9270287178729175,7.00886972496936
3.4,4.739209902801445,5.209756642661634,4.856245322409556,5.293249668532636
3.8,4.688501055800563,5.421948236667521,5.0747052077618005,5.179693976906167
4.8,4.312991574684216,4.944047217612281,5.156849004484921,4.927894146615157
6.9,6.769099349101425,6.93287451854665,7.231489997991095,6.348843007369779
7.4,7.517897036945471,8.140685587980183,6.88407636306494,6.829762639427372
4.9,5.579399482027832,5.313364954612318,5.412682942817843,5.90273516107707
7.1,6.502036764491341,5.785537346183013,5.565172592499687,6.606933517096832
7.9,5.700588474036502,5.857591713334707,5.75345634638786,5.859111385411278
6.6,5.823248271529692,5.534187800816332,5.189376652404089,6.12326380274637
4.5,4.7441065822274755,5.074336677816082,5.018059190816294,5.2936698328923555
4.4,4.9411098536206595,5.003955432543879,4.929086542101746,5.489284988564408
5.5,5.604497663081252,5.770819857168788,6.02073001242848,5.750143503601258
5.8,6.66658490493596,5.812612237049873,6.666693127774996,6.558924782081922
5.3,5.200110461929495,4.7775457570545115,5.0931556313011646,5.731599283774443
4.0,5.0771508249747885,5.026196507757334,4.788133101409305,5.632362172765784
4.6,4.896816001940101,5.1710814830946585,4.991199290488078,5.4188468004654196
6.6,6.506695582560888,6.470858906327399,6.6152754286821205,6.307463894329104
6.2,6.578990120992656,7.537182866084596,6.932554495932983,6.121608888785942
7.5,6.595012352783804,6.16224216652069,5.757859662867952,6.573890215029559
7.5,7.312564583016611,6.989404696095535,7.088430141179254,6.82959550616966
4.3,5.220875037060838,5.506294010281884,5.646505404539301,5.528891487974378
7.4,7.650512010759305,7.666416371171723,7.412593835852474,6.946063949482156
6.5,6.468236368915878,6.056020908949503,6.208555399478539,6.4143371556383455
7.4,6.54092159276642,5.98220431720255,6.161539078480857,6.49956603653393
7.1,6.972130189607677,6.573777920093951,6.521409901924197,6.69937094364565
7.1,5.813217887563038,5.531935225244828,5.672346881892136,6.039536182681064
6.3,5.952652390811894,5.7825069187199,5.81972950947389,6.0836375101958495
7.2,7.348933674956783,7.011034813484639,7.103720022029649,6.859266149732893
5.8,5.481335398840025,5.65119474161695,5.291746575251806,5.782501151911301
6.4,5.804072158982483,5.9594362755104,6.1560470671114,5.87354617957454
5.6,5.590731502569149,6.452595859314686,5.578932561746607,5.685330253168766
6.6,6.947427830084819,5.999383256674543,6.328308842004079,6.826204770279378
6.4,6.614548512406815,5.811747972003493,6.2271740902409345,6.587894223939048
6.5,6.901393032656474,6.290092991845544,6.39199527274116,6.719307726389511
6.7,6.379246324006651,5.826184105506103,6.21344306515937,6.378011353070142
7.3,6.959942600418836,6.33931444397675,6.41178739352276,6.757627289633862
3.4,5.563559276555958,5.634611127861558,5.387650299638459,5.844762002310553
6.9,5.84947978709227,5.755747158430233,6.28192486271978,5.93284629041024
3.2,5.233129411774721,5.332707152169869,5.7350959074396775,5.561995839224296
4.6,4.816809145593933,5.343672251469396,5.673047673930987,5.198559999587032
7.9,6.799466818180204,6.474462715380602,6.9985371486513355,6.493886082507824
6.6,6.917805573715763,6.798186766182757,6.879238301228293,6.561307762887436
4.8,5.5829246274805,5.399451649543147,5.648869859053759,5.856411503848206
3.0,4.938725195516323,5.745909304016061,4.645158215859337,5.402128620304025
5.7,5.690657330963828,6.03246135021173,5.485248362825711,5.868727138011952
5.9,4.959696681707772,5.450127256351809,5.793359945142583,5.294897014801297
5.7,5.93004032079208,5.880074255353245,5.909533401651605,6.029234932001223
6.7,6.739268259997367,6.6443948534804615,5.744130431822777,6.617417755069898
6.3,5.374774179666151,5.804314534161218,5.918474847655709,5.561438642797928
5.8,6.28746563245277,5.900508934779325,6.612767609132809,6.21912307980559
7.4,6.430713127075044,6.275431635112017,6.3403719288715665,6.332522243498204
6.9,6.178409144797276,5.546573899759438,6.367895203643799,6.225213342229118
4.1,6.852711254389284,6.348044549104743,7.03835674874404,6.568036602256593
7.3,7.377461898501545,5.895892720467787,6.854488447716639,7.125508536318279
7.6,6.739957679470468,6.9084521358583055,6.564957150174656,6.4339437229492775
5.8,5.801557180567114,5.849541158537716,4.975050447727257,6.074364113764285
5.7,6.350307013936303,6.211682034400629,6.381490012682519,6.256682782420933
5.5,5.367640646697587,5.49433968658393,4.402315495103528,5.864318503680469
5.8,5.523336811237419,5.529713624293074,5.967485612505572,5.729816924142735
5.9,5.404065073156341,5.730609012998931,4.7654451014304025,5.795314589344226
7.0,6.853273546675292,6.585191190824117,6.668542581255725,6.580789304872297
5.8,5.86701938125319,6.057019509593802,6.195315459993202,5.891583559212414
6.4,5.800549245793499,6.155491536451408,5.175298992808209,5.991384675833704
5.9,5.532186083295371,5.743714057958442,5.680564760986751,5.741032869312247
7.1,7.362693735286627,6.743404952860183,6.788087204896145,6.969452152672036
5.3,5.445351597015138,5.4546250636070654,6.085969990606177,5.657676442186902
4.5,4.994619159995515,4.809113327831367,4.661365405129363,5.637932741532468
4.2,4.554534056004291,5.301047987454819,5.43307805055567,5.024333564356401
7.2,6.329131119416951,5.659754467756615,6.098733631811335,6.397937643577328
7.2,7.021783513065413,7.509224233720271,6.170900426909581,6.632461628868482
3.0,5.610188340629726,4.945271953233254,5.361982035590081,6.015482593698242
5.3,5.415130756725081,6.008129747343035,6.137883976108321,5.52612019023851
6.1,5.040151932461331,5.523728927915938,5.913844010665699,5.31946894628756
6.1,5.880459117517288,5.574610759912418,5.923821999654022,6.0430573556078775
5.6,6.375005269455835,6.7704218112407295,6.08014719533236,6.224682004986746
5.2,5.474318268744872,6.212193330937645,5.540508286958227,5.643024108896241
5.9,6.41886283404899,6.30255130419403,6.065210233719814,6.357611982536578
6.0,5.360305211955341,5.232627962006292,5.861293950038096,5.661460676550294
6.5,7.1309446648418096,6.780254254205229,7.045338707838992,6.71719089904957
6.7,6.516061937250524,5.477414400737476,6.4100113050299,6.528035909846948
4.7,5.631183104039943,5.8404958286559925,5.7836131793159895,5.797298280363045
4.3,5.193261931136023,5.646801006916459,5.0628574374400594,5.574982878619692
5.8,5.920085479439649,5.757184685548723,5.78850077123216,6.064261846979367
6.6,5.675223978394377,6.326750645017744,5.431243753540387,5.804649599889875
7.2,7.745132798942191,7.8722028167584375,7.180394600052262,7.03835847926592
7.8,6.281069966274638,5.640980781836495,6.550652092071856,6.277497495512579
4.5,4.744646831862923,5.200493671349024,5.621086898968916,5.175322068698799
6.7,5.153019491467488,5.680148542446145,6.183700604406967,5.34990589176515
7.5,6.373423333461199,6.082361904864263,6.6769151397977735,6.2493832483145635
7.3,7.544086795896659,7.038051299480504,6.882416198513811,7.054010915551644
5.5,6.1697105074278085,6.0427037137738395,5.788805428820723,6.233399379211827
4.0,4.927649032360005,4.898592277548735,5.009396735551916,5.488001205089153
6.9,6.897610205721938,6.666184791836353,7.109981065037504,6.528245061898037
6.1,6.067518139377761,5.439183337043928,5.941830902353717,6.229227892292669
6.4,6.746055588209182,6.647749643543978,6.472646396624719,6.501986852993589
5.6,6.187043563047883,6.669864135854501,6.210437857202188,6.0598514549734155
6.0,6.846388576369381,6.6527985967415955,7.142552540805987,6.479202316960912
7.1,6.681312698778754,5.901643045566107,6.210355420415661,6.621402043705684
7.2,7.504392780595046,6.7245918213961176,6.870423056997897,7.080373238272889
6.0,5.28082280241258,6.289076169122877,4.61266818093474,5.61149371243655
5.2,5.860376067768827,6.359233330889651,5.170467820162209,6.003494624513862
5.2,5.782721730268155,5.243777264519128,5.993482107152812,6.007509252780945
6.5,6.220260837859507,6.346080983098929,5.890228372599824,6.203333537743585
7.1,7.064370837183684,6.158321747013154,6.569662423212004,6.856726379441539
5.5,5.978074186078111,5.84312032173224,6.157502593162216,6.038907212951463
6.9,6.024723520752998,6.2744058823101145,5.722578123478108,6.063883141054394
6.8,6.263373247465487,6.191733395978274,6.100045285230746,6.234456112236319
7.3,7.197948118596824,5.983707674205581,7.279372708944016,6.8859351673494915
6.8,6.11907632392996,6.2141162795641565,6.186555617636366,6.084298330583602
7.9,7.929960943060123,8.196006788289823,7.257935525623432,7.123497965134513
6.2,5.601915846196681,5.477731293606332,6.168749742568394,5.782416834695203
7.0,7.600733175131992,7.346158887124176,7.424413660204424,6.966427771126962
7.3,6.095014396616576,5.55897912573879,5.0963836058498675,6.372693024809113
5.0,5.766475597958967,5.717070598385035,5.759643824219323,5.936761525578508
5.7,5.755749409436274,5.9041344592646965,5.231752185466919,5.98109125736484
6.2,6.646312256440671,6.215867498618747,6.564942989077911,6.480638782756501
7.4,7.049570695940444,6.9465975822429336,6.883641498533333,6.651692692567451
7.8,7.8175416838456036,7.8595844013693945,7.444135594782676,7.056239773246692
5.0,5.73717511207029,5.876538625963746,5.6111499342090525,5.9165464486484005
3.4,6.260730832593067,6.713025336797048,5.793435306814659,6.184073278045056
7.1,6.450989641179507,6.063052610952678,6.119486803532512,6.409559271922279
6.0,5.4614010163042765,5.477000134086246,5.882821081473801,5.70213604511136
5.6,5.540653184903358,5.37986979076185,5.836236045833005,5.790744930300697
5.9,6.278056091758949,6.101972985224548,6.148516743744101,6.252016848227804
5.3,5.20767324637227,5.324537785049216,5.379630478617,5.586634067995309
4.3,5.1308453725527805,5.107658851977561,5.530487937784004,5.539629084486761
6.4,6.635906193935704,6.635812805396327,6.6806709770068196,6.376145373372451
5.5,6.046379604786555,6.057347373408188,6.072359569614484,6.068537986888538
4.6,4.192320339235891,5.182080649171874,5.137215237666825,4.782125957908877
7.7,6.765721088866497,5.896551458181959,6.417409399745658,6.669789797834938
3.9,4.362980328765733,4.992092577091947,4.362427098932028,5.0907354911672975
5.6,6.174062981750055,6.262276365569204,5.94418361565643,6.168607287800799
5.6,5.234501679694979,5.261609183176272,5.260387041195808,5.648288418987115
6.9,6.116262509443878,6.503575811847719,5.552179950217389,6.135896943892579
6.7,6.736127256307668,6.511036636833664,6.115107866266705,6.5794380954734955
7.4,7.19681594542975,6.808954766905764,6.492748337146085,6.866383362537956
6.1,5.99630900317302,5.371515961956819,6.733865045923825,6.042791927502626
8.4,8.709382708134513,7.878506910399949,7.927698980257558,7.740703964235837
7.1,7.673883906116506,7.898293889415719,7.255218647140624,6.951790107030544
4.1,5.154092916024529,5.684609274818727,4.7075902760606585,5.591951426725118
6.3,5.570228307641668,5.101398874753775,5.298108844287085,5.968229174059916
6.1,5.723927594479388,5.621695528485015,5.750403400150725,5.929846625052074
3.6,5.508155472517545,6.606037734918677,5.816175337608515,5.547099470491398
5.8,4.825122379203253,5.443505531422642,5.125802708876138,5.2815611360482215
7.7,7.481945728478698,6.500454535914476,7.268134384260878,7.03663236226912
6.1,5.216082521571068,5.289228510348367,4.77007369999644,5.705177126749484
6.2,6.360791032209561,6.315027861325358,6.032415792258982,6.312210427174745
6.9,6.494407292450877,6.581086628577587,6.485078485487543,6.308462798504269
4.8,5.548270159402778,5.38025795155471,6.274907649639452,5.729488575100512
6.1,5.638201894611635,5.1389139894757845,5.307656368987535,6.008570635586929
4.2,5.291119625746228,6.248745220562998,5.7749098463600665,5.432647915589978
6.0,5.013816840479395,5.571712452114621,6.3023968703990745,5.231120421084505
6.9,6.935304065485878,6.705451057969542,5.701413431779449,6.780172009669003
6.0,6.411741722114955,5.923332984785171,6.705967285510846,6.305555132876241
8.0,6.840790950116504,6.469784567140701,6.522956750989034,6.610848593195218
7.0,6.325401853392818,6.421004035895821,6.507501464340606,6.178846385951833
7.6,6.655437914897326,6.680522543028037,6.254192588894472,6.458523370713883
3.8,4.952921075903842,5.1285719241823156,5.072339413879263,5.45372638295445
7.9,7.853684475108798,7.347179878037149,7.083632025109935,7.238260097249244
8.2,7.930616248115184,7.197193180190832,7.3590333256078635,7.286329615428749
4.7,5.779012665137027,5.681565975514762,5.690342971223224,5.975073983733388
6.9,7.2518136314869315,6.785105662502369,7.070753156789784,6.818276920754556
5.2,4.739638741026298,5.654846731305474,5.195925289475219,5.152951805497232
6.8,6.810897208944878,6.413939005270902,6.934437869015491,6.530249363453131
5.9,5.369486096880615,6.08284420116298,5.32283538529493,5.596112407120276
6.8,6.3654076488808276,7.016016265300606,6.1894545765946765,6.152248520703575
5.9,6.358801487392596,6.508736865071285,6.040036275630011,6.268490403809052
6.8,7.068789011351491,7.08468998181444,7.117608402187972,6.598010758445769
7.1,6.430433881979204,5.654356954316568,5.996609460773537,6.491747400592897
6.3,6.0864867531591385,5.945947481815667,5.819826024958533,6.165323399528154
6.1,6.826991478892542,6.12438421349348,6.296395148518091,6.696293264329909
5.7,5.66994757785683,6.095601959402102,5.766299315493318,5.793435983597504
7.9,6.313608142177596,6.446525352700738,6.492690750573895,6.166314153357222
7.8,6.4308040096782575,6.691284030028,5.9335524769352315,6.322082557684479
5.8,5.579950850663673,5.523678904400214,5.891606620837134,5.797444800949163
4.1,4.635555999180477,5.183771788916654,5.046906235054306,5.180551883531042
5.8,5.93908962295389,6.087488133539386,5.697995844587437,6.039993880326693
8.2,6.1350071874246375,5.932471826088319,5.528669846881304,6.2725516988094485
5.0,5.458961499138195,5.028292398573313,6.15129085876219,5.743635232663105
5.4,5.4552130218863875,5.301946057501295,5.775146475098243,5.755535684866817
5.8,5.713423368224088,6.042071160214033,5.646972392478724,5.847086432569739
5.5,4.92562063972544,5.241909685846997,5.300407870811712,5.374827475561406
5.4,5.1435340460121655,4.771291588562265,5.55572244527688,5.60579322712686
5.6,5.735346043686611,5.372624571346441,6.247982383398872,5.899478542238452
6.0,5.643390153768276,4.888628369948659,5.769948800428743,5.981998292410731
6.6,6.589395548545414,6.910387342446466,6.608048442044363,6.300507624688664
6.0,5.684929338296605,5.891067093174373,6.3578950962418075,5.742205772244468
6.6,5.77685478773161,5.772006557241792,6.189380675272747,5.869855327634155
6.0,6.246318159747713,6.368418647032087,5.904919649006898,6.216133593262875
4.4,6.037979523407247,5.64878911184917,5.546145563123636,6.23208363406124
4.3,4.964150425604482,5.532221670401089,5.06659744442542,5.394014320400115
7.4,7.258037200738522,6.990082457341697,6.841999415074319,6.826971947031575
7.3,7.202504161257446,7.245646800693235,6.714765156006638,6.749781926205583
7.4,6.978095365233888,7.018342322395932,6.795096114376668,6.587553092199868
7.3,7.304409029205688,7.230874532134757,7.026647095913512,6.788975270089403
5.0,4.432499498835062,5.0197367964754065,4.682434225817584,5.094129284758394
7.8,8.50359418001094,7.477501549508845,7.89428794464497,7.642616280827153
7.3,6.288874243887111,6.447014108558371,5.9094686253686195,6.238801669685565
8.4,6.661571272199868,5.252272479447566,6.190443464767857,6.728993817361195
4.3,5.030556133800625,4.777989274476251,5.412644994532159,5.53040148554284
4.5,4.8830080575797625,5.52594385235371,5.3152082649336245,5.280907352265351
4.9,5.405586485581428,5.195207398014395,5.840434385485766,5.722554675487078
7.1,6.950939640601388,6.6008691318755535,6.858550855078883,6.625397286725093
6.6,6.081049650742063,6.30019589000243,5.817616487917626,6.102839390171688
8.4,6.41555275086616,6.251350642154432,6.495404377082194,6.280489116173354
4.4,5.677629462095506,5.572921661023798,5.7591456560550425,5.887920208214576
7.4,6.767498116884453,6.912646045160061,6.119178550101177,6.530124544419374
6.7,6.669036933096565,5.996289202093506,6.50846050496035,6.550805641148149
4.5,4.921789436523463,5.271995294152176,4.660872576422668,5.47034107508448
5.8,6.101934513091765,5.849236299989914,5.711364845287405,6.216027768567694
6.5,6.296110100732118,6.334700947921494,6.3501648528237755,6.19628956395174
4.7,4.312574340644408,5.2778855067661,4.8673210556370945,4.912597695511088
6.3,5.800224708011854,6.273700081307664,5.840357594039738,5.861588602654511
7.5,7.374123871039531,7.050185987518367,7.2165281076525,6.85199979601137
6.2,6.88227750351227,6.3837093381220615,6.855557312207833,6.607829538099051
5.4,4.44142240150067,5.282956140849594,5.243193524232141,4.9675797150287595
7.3,7.194225236203511,6.968786445725732,7.158181211256278,6.725136541152275
7.0,7.034247689909127,5.845624545297141,6.9005687863606955,6.82955064016111
5.0,5.698270123721666,5.6678443463190185,5.799628718179244,5.883647836508191
7.8,7.461057288747422,7.613953306218246,7.3605357516062195,6.798319719288704
7.3,7.438542453409042,7.273574864268798,7.181934071872303,6.8735164865693195
6.2,5.889213615427418,6.2047865120901164,5.567077875627465,5.98640912083687
8.0,6.9316010684112985,7.115658522548765,6.537243952580312,6.574540955912973
6.9,5.842814382708212,6.47302809296645,5.523931481160569,5.920308953189932
6.9,7.263168720311689,6.78679106416569,6.992162258944192,6.83914888505878
7.9,7.3272074558073115,7.355364144780233,6.987934858014415,6.792375181035624
6.4,7.451184315411194,7.900304035207947,6.949875001327147,6.816265404205264
7.4,7.739240416182826,7.244083236465958,7.362267580327053,7.117303237154296
4.2,4.0004477477580895,5.0397265068989805,4.3709959534776175,4.767656514374047
7.3,7.518741593935163,7.058348499278413,7.391286249218157,6.950914880650096
7.4,7.410604818783832,7.302415587174663,7.5442105325891955,6.78547524187646
5.9,5.83573852552551,5.969759515604717,5.384811016956959,6.018160931745858
6.2,5.404589182823102,5.629968485232266,4.967754642348654,5.782590599134419
5.9,5.881616779009028,5.726280771761799,6.55956359243535,5.914517520987646
6.6,6.880513707903956,6.524822162593176,7.021281866304739,6.555092325633101
5.0,5.121667360797094,5.611478135748591,4.782378169487156,5.567095464779378
6.2,5.574780468919699,5.023249728654918,5.510590740043927,5.9381756237595305
5.7,6.003821391643212,6.225731839592149,5.788724465276503,6.048498039846593
6.0,5.706033133256245,5.867204983647253,5.488077494409667,5.910807318814401
7.7,6.799914089254761,7.0487602316546685,6.200459171951799,6.527440935843082
4.0,4.854423250461284,5.691480197536161,5.394881786573944,5.2276787035840515
6.4,6.8650785593480235,6.599441517711451,6.581198335486689,6.60342646721804
6.4,6.873244367375624,7.445318242452214,6.959530182142414,6.383870070629089
5.2,5.595541375745423,5.771942870782442,5.538352152221744,5.821237357366167
4.7,4.682503647447121,5.075201284296167,4.834715157530545,5.273742471782206
6.7,6.658777095467268,6.1942747348281255,6.661011270962518,6.4799296787609
4.7,6.375742694134619,6.174029402104466,6.254778314607997,6.310116528354224
7.1,7.085975640291219,6.9521145836481875,6.8128460796131565,6.686237145126507
5.9,5.829113266292547,6.0563370911999925,6.375326921320662,5.831172428469967
7.0,5.244902684836353,6.121727706129853,4.865613449061958,5.561479428309701
6.7,7.035533212895974,6.838559900492992,7.186935478360409,6.603638980075957
6.3,5.619004716586989,5.762223811792098,5.337723387444328,5.880372188857556
3.0,4.417879369976265,5.418779624603726,5.303307276451428,4.9073709332446676
7.3,6.686782124675227,6.939866873549008,7.041540889531269,6.306470048031361
5.1,6.3613371913356485,5.768856756462132,6.181481948632518,6.380369959795144
6.5,7.073778963386583,7.374086638398064,6.9308359539993845,6.580056224823311
5.9,5.95989518844974,6.196457095368779,5.305868162231439,6.104390868604533
7.4,7.144839735224828,7.052949089663787,6.719927897497634,6.7354242349663
3.4,4.386221197317705,5.641479263343714,5.029943783232525,4.879215356904527
7.4,7.708884744846565,7.432115392573219,7.319931754809474,7.054553189036279
5.6,4.450376731872921,5.431460237871909,5.544929663785243,4.882915691406128
6.6,5.998684435873175,5.713767656496631,6.122025091798496,6.083039440824442
3.0,4.964804083142395,5.15871160661237,5.60013286635851,5.368916360979212
5.1,5.679769777622923,5.426982436648638,5.817853710985382,5.912228015655123
7.7,6.679145740258472,5.336501964381336,6.011928457754951,6.756974078526595
6.4,5.99171365138788,6.60372049556851,6.141348535950748,5.907314353355522
5.1,5.403009943773356,5.742658783736473,6.065661645889719,5.577044675791768
3.9,4.415176682678881,5.574496696911187,4.810411954822602,4.950638068200117
6.6,6.139222837395277,5.857666432145348,5.945720635088649,6.211459509895633
5.1,5.905253594506997,5.544086111257881,6.452409022953603,5.98786826020794
6.1,6.662813546147085,5.659649147761292,5.825393177110481,6.715912237199071
5.3,5.347832087983581,5.498064835648599,5.635355821383451,5.6420907093703
5.2,4.969681660822266,5.682293266161524,5.9898546160649975,5.227907846924553
6.9,7.1977104412393285,7.073120178838321,6.658207385169566,6.788390844393909
4.1,4.996274323779021,5.892023492577755,5.974280768116329,5.206579956776081
6.4,6.349807971316584,6.648733087040494,5.980926952314866,6.238217636579223
6.2,6.769462306779409,6.761540008006366,6.976549151831818,6.419498858623717
5.8,5.721296863330801,5.520660291548074,5.696309313117672,5.951744819253786
7.4,6.384664751544037,7.053131456726847,5.734926600016679,6.244861250415607
5.8,6.363695073171134,6.556101375956551,6.723880507444532,6.142048536143582
6.2,6.531497317297685,6.360867384275482,6.525860873946289,6.358946933882684
5.3,5.259928301841408,5.506791521430842,4.982218880774284,5.672482122452965
7.0,7.008009484665585,6.98377675194522,6.689792594384118,6.637435583275062
5.7,5.967940406944129,6.1105409121972265,6.46150921566698,5.929590531029172
5.7,6.966453695518748,6.983273017714785,6.242149353421055,6.670577143915514
6.4,5.570916836751458,6.24174080324539,6.096080949011055,5.625767526368094
4.2,4.814272776258588,5.385638370068707,4.345118241058066,5.404306294662152
6.7,6.797939402512748,6.587769691915019,6.133863103426217,6.613954828698004
4.6,5.157765000498689,5.951887203340484,5.6271801367108765,5.394897287577695
6.8,6.472452269606957,6.397932065240462,6.510924210550832,6.303731062075754
6.6,5.726298579329524,5.755803183613588,5.51717404312408,5.9456876211609755
6.6,6.605755253859655,5.89229532128544,6.446807119388702,6.522797330018381
6.0,5.281248999937351,5.319759953758606,5.34328371076745,5.659414905524565
7.4,7.456469912503792,7.144015723111052,6.959311533461997,6.954392523904106
7.8,6.774247934111141,6.904238736907411,6.331776034833812,6.503824401599125
6.7,5.661617470852229,5.542617441655692,4.706853400290718,6.049924274465047
6.7,7.008793585964549,7.0459591324083535,6.844148830347062,6.597278415767327
6.8,6.04991413093227,6.346643960316879,5.87570753481016,6.053228006636508
7.2,6.87887996637055,6.606191182676112,6.750628575171202,6.58225080275504
5.2,6.698303483735718,6.817079237068692,6.7035834118521445,6.400905535751574
5.4,5.091513142031696,5.441142409189468,5.132511001735601,5.514791513101532
5.4,5.652761589244289,5.823337546443571,5.874088825402856,5.8102979479411765
7.3,6.625797818359571,5.572934086228391,6.777881077193898,6.55262513397055
4.8,5.021478520428431,5.101813460603106,5.2822707464428635,5.499482423310258
5.7,5.8342270265776275,5.9709434818931735,5.757353947932477,5.963840547445523
4.5,5.28308534977329,5.526353601037019,4.740533354835444,5.728087270706805
6.0,6.197150609581473,6.1858290603661015,6.97961443722351,6.028293022181377
5.6,7.278102486826705,6.5844498267158,6.864530797144261,6.918789820896328
6.3,6.376643147352879,6.219111433525615,6.977885935982533,6.184831644383556
3.0,4.599594720915875,4.787466928451561,5.199845100168426,5.1956037416128416
4.9,5.180930176677391,5.433878442803218,4.773036958643574,5.648250036464268
4.8,5.508883329736423,5.786840769670783,5.3632130498408115,5.770607345860086
5.8,5.522484482361737,5.367527569648838,5.920911106602439,5.767556601310093
4.5,4.469574963019765,5.0727272240084424,5.220396949616459,5.022114443624378
